,name,pop,lat,lon,
466,"Clayton, Georgia",267542,33.5204959,-84.3591713,
467,"Clinch, Georgia",6831,30.8938781,-82.6923467,
468,"Cobb, Georgia",730981,33.9373948,-84.5732006,
469,"Coffee, Georgia",42811,31.5301809,-82.8405691,
470,"Colquitt, Georgia",46102,31.1803601,-83.7696152,
471,"Columbia, Georgia",139257,33.5313102,-82.2563979,
472,"Cook, Georgia",17214,31.1455115,-83.4331569,
473,"Coweta, Georgia",135571,33.3500656,-84.7545734,
474,"Crawford, Georgia",12387,32.7212675,-83.9825337,
475,"Crisp, Georgia",22934,31.9152265,-83.77777,
476,"Dade, Georgia",16389,34.8722084,-85.4998791,
477,"Dawson, Georgia",22957,34.4077136,-84.1356771,
478,"Decatur, Georgia",27220,33.7737582,-84.296069,
479,"DeKalb, Georgia",722161,33.7926976,-84.2201216444,
480,"Dodge, Georgia",20976,32.1506514,-83.1520134,
481,"Dooly, Georgia",14188,32.1542383,-83.8253817,
482,"Dougherty, Georgia",92407,31.5426984,-84.1961112,
483,"Douglas, Georgia",138776,33.6952248,-84.7654424,
484,"Early, Georgia",10491,31.3466656,-84.9350894,
485,"Echols, Georgia",4003,30.6968025,-82.9078762,
486,"Effingham, Georgia",55423,32.3419626,-81.338687,
487,"Elbert, Georgia",19438,34.1194318,-82.8408412,
488,"Emanuel, Georgia",22755,32.5667325,-82.3083679903,
489,"Evans, Georgia",10898,32.1613648,-81.8980725,
490,"Fannin, Georgia",23753,34.8867955,-84.2715585,
491,"Fayette, Georgia",109664,33.3899269,-84.4953763,
492,"Floyd, Georgia",96063,34.2421984,-85.2229248,
493,"Forsyth, Georgia",204302,34.235309,-84.1335644,
494,"Franklin, Georgia",22264,34.3678642,-83.2156575,
495,"Fulton, Georgia",996319,34.0580391,-84.2961283,
496,"Gilmer, Georgia",28829,34.6859788,-84.452696,
497,"Glascock, Georgia",3053,33.2168832,-82.6112005,
498,"Glynn, Georgia",82175,31.2171726,-81.5012681,
499,"Gordon, Georgia",56047,34.5019651,-84.8986308,
500,"Grady, Georgia",25359,30.867067,-84.2322943,
501,"Greene, Georgia",16490,33.5492988,-83.1660939,
502,"Gwinnett, Georgia",877922,33.95782705,-84.0468975313,
503,"Habersham, Georgia",43752,34.6270741,-83.5016755,
504,"Hall, Georgia",190761,34.2905901,-83.8194028,
505,"Hancock, Georgia",8509,33.2660163,-82.9989194,
506,"Haralson, Georgia",28641,33.7812701,-85.2001291,
507,"Harris, Georgia",32876,32.7251788,-84.9104641,
508,"Hart, Georgia",25377,34.3410525,-82.9503277,
509,"Heard, Georgia",11603,33.2786225,-85.113782,
510,"Henry, Georgia",213869,33.4519942,-84.1367771,
511,"Houston, Georgia",149111,33.1595654,-85.1377196,
512,"Irwin, Georgia",9104,31.5730108,-83.2624513,
513,"Jackson, Georgia",61870,34.1282559,-83.5753386,
514,"Jasper, Georgia",13432,33.3254635,-83.6868559,
515,"Jeff Davis, Georgia",14859,31.774687,-82.6800732,
516,"Jefferson, Georgia",16272,33.0380388,-82.436141,
517,"Jenkins, Georgia",9125,32.7793141,-81.9613566,
518,"Johnson, Georgia",9701,32.6938608,-82.6374871,
519,"Jones, Georgia",28787,33.0076333,-83.5398206,
520,"Lamar, Georgia",18207,33.0649401,-84.1445952,
521,"Lanier, Georgia",10373,31.029016,-83.0768357,
522,"Laurens, Georgia",47851,32.4239975,-82.9388938,
523,"Lee, Georgia",29191,31.7620158,-84.1346212,
524,"Liberty, Georgia",65198,31.8031632,-81.483441,
525,"Lincoln, Georgia",7622,33.7876673,-82.4508165,
526,"Long, Georgia",17113,31.7704898,-81.753725,
527,"Lowndes, Georgia",113523,30.8195619,-83.2628255,
528,"Lumpkin, Georgia",31176,34.5546076,-83.9926806,
529,"Macon, Georgia",13792,32.8406946,-83.6324022,
530,"Madison, Georgia",28312,34.1307533,-83.1817407,
531,"Marion, Georgia",8797,32.3473263,-84.5282597,
532,"McDuffie, Georgia",21370,33.4631845,-82.4830204,
533,"McIntosh, Georgia",14214,31.4979689,-81.3921575,
534,"Meriwether, Georgia",21198,33.0373582,-84.6717803,
535,"Miller, Georgia",5958,31.1591063,-84.737836,
536,"Mitchell, Georgia",22771,31.2148381,-84.1706056,
537,"Monroe, Georgia",27051,33.0142344,-83.9044159,
538,"Montgomery, Georgia",8991,32.0839135,-82.539273,
539,"Morgan, Georgia",17956,33.5793193,-83.5051522,
540,"Murray, Georgia",39410,34.7851861,-84.7352262,
541,"Muscogee, Georgia",200887,32.4840651,-84.8502167,
542,"Newton, Georgia",103675,31.3129575,-84.3357424,
543,"Oconee, Georgia",35093,33.829579,-83.4275918,
544,"Oglethorpe, Georgia",14673,33.8702684,-83.1049381,
545,"Paulding, Georgia",148987,33.8908526,-84.8569161,
546,"Peach, Georgia",26922,32.5543462,-83.8350733,
547,"Pickens, Georgia",29997,34.4630619,-84.4682402,
548,"Pierce, Georgia",18991,31.3430068,-82.2352189,
549,"Pike, Georgia",17784,33.081484,-84.3969481,
550,"Polk, Georgia",41133,33.9981581,-85.1567475,
551,"Pulaski, Georgia",11483,32.2330518,-83.4674404,
552,"Putnam, Georgia",21192,33.3231504,-83.3414172,
553,"Quitman, Georgia",2315,31.8769847,-85.0154412,
554,"Rabun, Georgia",16243,34.8796123,-83.4251357,
555,"Randolph, Georgia",7313,31.7620266,-84.7468429,
556,"Richmond, Georgia",201368,33.3615148,-82.0778167,
557,"Rockdale, Georgia",87754,33.6430283,-84.0322064,
558,"Schley, Georgia",5163,32.2478949,-84.3175516,
559,"Screven, Georgia",14085,32.7623379,-81.6272037,
560,"Seminole, Georgia",8686,30.951849,-84.8789094,
561,"Spalding, Georgia",63988,33.2591296,-84.2770865,
562,"Stephens, Georgia",25480,34.55119,-83.2976462,
563,"Stewart, Georgia",5744,32.0732743,-84.8483149,
564,"Sumter, Georgia",31232,32.0485072,-84.1862464,
565,"Talbot, Georgia",6390,32.6984691,-84.505404,
566,"Taliaferro, Georgia",1693,33.5820382,-82.9043661,
567,"Tattnall, Georgia",25224,32.052885,-82.0521890096,
568,"Taylor, Georgia",8442,32.556921,-84.2395154,
569,"Telfair, Georgia",16518,31.9182328,-82.9339377,
570,"Terrell, Georgia",9132,31.6179579,-83.7451725,
571,"Thomas, Georgia",44959,30.8686259,-83.9471866,
572,"Tift, Georgia",40704,31.4552389,-83.5349595,
573,"Toombs, Georgia",27282,32.1296839,-82.3299928,
574,"Towns, Georgia",11098,34.8971655,-83.7182775,
575,"Treutlen, Georgia",6778,32.396098,-82.5666186,
576,"Troup, Georgia",69469,33.0237625,-85.0254022,
577,"Turner, Georgia",8153,31.7031592,-83.6214408,
578,"Twiggs, Georgia",8320,32.6467914,-83.4351636,
579,"Union, Georgia",21984,34.8180274,-83.9903969,
580,"Upson, Georgia",26256,32.8641062,-84.2904968,
581,"Walker, Georgia",68218,34.7418605,-85.3209686,
582,"Walton, Georgia",87615,33.762884,-83.740416,
583,"Ware, Georgia",35515,31.1727229,-82.4829338,
584,"Warren, Georgia",5520,33.4120461,-82.694643,
585,"Washington, Georgia",20635,32.9619979,-82.7748026,
586,"Wayne, Georgia",29949,31.4954985,-81.6486212,
587,"Webster, Georgia",2649,32.050618,-84.5473105,
588,"Wheeler, Georgia",7995,32.112996,-82.7567324,
589,"White, Georgia",27970,34.6322605,-83.7596041,
590,"Whitfield, Georgia",103542,34.7969288,-84.9745026,
591,"Wilcox, Georgia",8847,31.960784,-83.4379708,
592,"Wilkes, Georgia",9940,33.7898432,-82.7385978,
593,"Wilkinson, Georgia",9326,32.7924994,-83.1623561,
594,"Worth, Georgia",20940,31.524179,-83.8712801,
595,"Hawaii, Hawaii",194190,19.6273325,-155.5645619,
596,"Honolulu, Hawaii",991788,21.304547,-157.8556764,
597,"Kalawao, Hawaii",89,21.1308113,-157.0680365,
598,"Kauai, Hawaii",70475,22.05046655,-159.55876765,
599,"Maui, Hawaii",163019,20.8029568,-156.310683216,
600,"Ada, Idaho",426236,43.4136539,-116.2367421,
601,"Adams, Idaho",3861,44.8677448,-116.4572399,
602,"Bannock, Idaho",83347,42.6936188,-112.2506044,
603,"Bear Lake, Idaho",5957,42.2172123,-111.3198808,
604,"Benewah, Idaho",9118,47.2162961,-116.6654616,
605,"Bingham, Idaho",45269,43.1881598,-112.3598354,
606,"Blaine, Idaho",21482,43.3336455,-113.8808311,
607,"Boise, Idaho",6824,43.615046,-116.2044428,
608,"Bonner, Idaho",41585,48.2663565,-116.5952716,
609,"Bonneville, Idaho",108623,43.3993844,-111.4752257,
610,"Boundary, Idaho",10979,48.7846346,-116.4339511,
611,"Butte, Idaho",2622,43.6989304,-113.2210324,
612,"Camas, Idaho",1039,43.4064019,-114.8070143,
613,"Canyon, Idaho",203143,43.6435692,-116.7017144,
614,"Caribou, Idaho",6837,42.780196,-111.6052607,
615,"Cassia, Idaho",23540,42.2219306,-113.5777087,
616,"Clark, Idaho",867,44.2761996,-112.361997,
617,"Clearwater, Idaho",8562,46.7108188,-115.658248,
618,"Custer, Idaho",4140,44.2339362,-114.2286662,
619,"Elmore, Idaho",26094,43.3073766,-115.5411027,
620,"Franklin, Idaho",13021,42.1093652,-111.8203389,
621,"Fremont, Idaho",12867,44.2309391,-111.4218314,
622,"Gem, Idaho",16866,44.0123019,-116.3846609,
623,"Gooding, Idaho",15064,43.0031041,-114.8286924,
624,"Idaho, Idaho",16215,45.7680684,-115.5160723,
625,"Jefferson, Idaho",27021,43.8010248,-112.3498022,
626,"Jerome, Idaho",22818,42.702266,-114.2867043,
627,"Kootenai, Idaho",147326,47.654857,-116.7162916,
628,"Latah, Idaho",38411,46.8171611,-116.693441,
629,"Lemhi, Idaho",7726,44.9321886,-113.852998,
630,"Lewis, Idaho",3838,46.2651949,-116.4050453,
631,"Lincoln, Idaho",5316,43.0138672,-114.1650584,
632,"Madison, Idaho",38038,43.7740801,-111.6304151,
633,"Minidoka, Idaho",20323,42.844092,-113.6059588,
634,"Nez Perce, Idaho",40007,46.3959861,-116.8072307,
635,"Oneida, Idaho",4184,42.1628627,-112.5703083,
636,"Owyhee, Idaho",11353,42.4677336,-116.1590085,
637,"Payette, Idaho",22836,44.0374651,-116.7651123,
638,"Power, Idaho",7617,42.6769078,-112.8869775,
639,"Shoshone, Idaho",12390,47.305486,-115.9583164,
640,"Teton, Idaho",10341,43.7647107,-111.2081469,
641,"Twin Falls, Idaho",80914,42.5629668,-114.4608711,
642,"Valley, Idaho",9826,44.7475094,-115.5978843,
643,"Washington, Idaho",10021,44.3986887,-116.7400859,
644,"Adams, Illinois",66988,39.9787786,-91.2110065,
645,"Alexander, Illinois",7492,37.1801529,-89.3502834,
646,"Bond, Illinois",17269,38.8630331,-89.4391416,
647,"Boone, Illinois",53869,42.321246,-88.8235511,
648,"Brown, Illinois",6832,39.9498214,-90.7485656,
649,"Bureau, Illinois",33840,41.4016294,-89.5341179,
650,"Calhoun, Illinois",4956,39.1397507,-90.6506113,
651,"Carroll, Illinois",14715,42.0647352,-89.9556785,
652,"Cass, Illinois",13156,39.9682127,-90.250722,
653,"Champaign, Illinois",207133,40.1164205,-88.2433829,
654,"Christian, Illinois",33892,39.5212598,-89.2829783,
655,"Clark, Illinois",16180,39.3260541,-87.7838526,
656,"Clay, Illinois",13520,38.7340694,-88.4910693,
657,"Clinton, Illinois",37857,38.5896187,-89.420064,
658,"Coles, Illinois",53320,39.5266741,-88.2184999,
659,"Cook, Illinois",5246456,41.8197385,-87.756525,
660,"Crawford, Illinois",19393,39.0131644,-87.7291001,
661,"Cumberland, Illinois",10833,39.2744299,-88.2423795,
662,"DeKalb, Illinois",105462,41.9294736,-88.7503647,
663,"De Witt, Illinois",16284,40.1734773,-88.9003733,
664,"Douglas, Illinois",19889,39.7628415,-88.2170516,
665,"DuPage, Illinois",932708,41.8603735,-88.0906873,
666,"Edgar, Illinois",17841,39.6714952,-87.7340364,
667,"Edwards, Illinois",6617,38.410254,-88.0584362,
668,"Effingham, Illinois",34320,39.1201433,-88.54348,
669,"Fayette, Illinois",21870,39.0001282,-89.0430211,
670,"Ford, Illinois",13688,40.4980955,-88.2552987,
671,"Franklin, Illinois",39411,37.9765409,-88.9335327,
672,"Fulton, Illinois",36007,40.4714305,-90.1845556,
673,"Gallatin, Illinois",5291,37.7509507,-88.2264519,
674,"Greene, Illinois",13434,39.3573664,-90.3898985,
675,"Grundy, Illinois",50425,41.2747363,-88.4119361,
676,"Hamilton, Illinois",8296,38.0619569,-88.5301136,
677,"Hancock, Illinois",18564,40.3941712,-91.1458063,
678,"Hardin, Illinois",4129,37.5137015,-88.2675733,
679,"Henderson, Illinois",6916,40.8156124,-90.9104547,
680,"Henry, Illinois",49635,41.3418549,-90.1177442,
681,"Iroquois, Illinois",28879,40.7351265,-87.8309209,
682,"Jackson, Illinois",59677,37.7668943,-89.3563845,
683,"Jasper, Illinois",9623,39.0082423,-88.1552371,
684,"Jefferson, Illinois",38534,38.3010487,-88.9344303,
685,"Jersey, Illinois",22571,39.0848464,-90.3303344,
686,"Jo Daviess, Illinois",22254,42.3506664,-90.1743742,
687,"Johnson, Illinois",12601,37.4501818,-88.8844045,
688,"Kane, Illinois",527306,41.923434,-88.4248315,
689,"Kankakee, Illinois",111375,41.1200325,-87.8611531,
690,"Kendall, Illinois",121350,41.5853584,-88.4319488,
691,"Knox, Illinois",52069,40.920889,-90.2202325,
692,"Lake, Illinois",705186,42.332599,-87.9939847,
693,"LaSalle, Illinois",111241,41.355631,-89.0401064674,
694,"Lawrence, Illinois",16519,38.7108998,-87.7194375,
695,"Lee, Illinois",34735,41.7459056,-89.2888533,
696,"Livingston, Illinois",37903,40.8682487,-88.5631125,
697,"Logan, Illinois",29746,40.1075089,-89.3768539,
698,"Macon, Illinois",108350,39.8455208,-88.9602376,
699,"Macoupin, Illinois",46453,39.2420653,-89.925212,
700,"Madison, Illinois",266560,38.811063,-89.9017112,
701,"Marion, Illinois",38571,37.7306054,-88.9331256,
702,"Marshall, Illinois",12014,41.0324537,-89.2998456,
703,"Mason, Illinois",13898,40.2302271,-89.8660433,
704,"Massac, Illinois",14905,37.2177417,-88.7163312,
705,"McDonough, Illinois",31880,40.4376858,-90.6780272,
706,"McHenry, Illinois",307283,42.3294391,-88.4605713,
707,"McLean, Illinois",174061,40.4631789,-88.8196613,
708,"Menard, Illinois",12570,40.0166667,-89.7858065,
709,"Mercer, Illinois",15945,41.2019729,-90.7398717,
710,"Monroe, Illinois",33722,38.2722313,-90.1792484,
711,"Montgomery, Illinois",29359,39.2052633,-89.5057126,
712,"Morgan, Illinois",34929,39.7062265,-90.190335,
713,"Moultrie, Illinois",14837,39.6391442,-88.6087498,
714,"Ogle, Illinois",52085,42.0397014,-89.3138599,
715,"Peoria, Illinois",187319,40.6938609,-89.5891008,
716,"Perry, Illinois",21672,38.0772859,-89.3760499,
717,"Piatt, Illinois",16431,39.967291,-88.6072399,
718,"Pike, Illinois",16022,39.6108707,-90.8538306,
719,"Pope, Illinois",4276,37.3933531,-88.5904425,
720,"Pulaski, Illinois",5815,37.2314232,-89.1183427,
721,"Putnam, Illinois",5814,41.2025915,-89.2676414,
722,"Randolph, Illinois",32869,38.0472916,-89.8107962,
723,"Richland, Illinois",16061,38.7060457,-88.0949352,
724,"Rock Island, Illinois",146063,41.5094771,-90.5787477,
725,"Saline, Illinois",24612,37.750075,-88.5302584,
726,"Sangamon, Illinois",198997,39.7623668,-89.6454905,
727,"Schuyler, Illinois",7330,40.1370869,-90.5697373,
728,"Scott, Illinois",5204,39.6333408,-90.4753685,
729,"Shelby, Illinois",22048,39.3665064,-88.7886278,
730,"Stark, Illinois",5813,41.0712135,-89.8066831,
731,"St. Clair, Illinois",265729,38.4616972,-89.9324347,
732,"Stephenson, Illinois",46435,42.3503474,-89.6735637,
733,"Tazewell, Illinois",135707,40.5126429,-89.5442084,
734,"Union, Illinois",17447,37.4616454,-89.2504793,
735,"Vermilion, Illinois",79728,40.1749809,-87.7323857,
736,"Wabash, Illinois",11549,38.4615994,-87.8460903,
737,"Warren, Illinois",17874,40.8442828,-90.6168408,
738,"Washington, Illinois",14337,38.3662806,-89.4201902,
739,"Wayne, Illinois",16543,38.4251958,-88.4197678,
740,"White, Illinois",14374,38.0632329,-88.1577725,
741,"Whiteside, Illinois",56876,41.7612332,-89.9214744,
742,"Will, Illinois",685419,41.4194058,-87.9994754,
743,"Williamson, Illinois",67008,37.7248502,-88.9143385,
744,"Winnebago, Illinois",288542,42.3255276,-89.1496574,
745,"Woodford, Illinois",39187,40.8145359,-89.2074215,
746,"Adams, Indiana",34791,40.7371667,-84.9347295,
747,"Allen, Indiana",365918,41.0975573,-85.0562084,
748,"Bartholomew, Indiana",80217,39.1914156,-85.8204601,
749,"Benton, Indiana",8700,40.6034281,-87.3235164,
750,"Blackford, Indiana",12401,40.4692826,-85.3305529,
751,"Boone, Indiana",61915,40.0459913,-86.4650842,
752,"Brown, Indiana",14962,39.1682855,-86.2297004,
753,"Carroll, Indiana",19923,40.5802239,-86.5693296,
754,"Cass, Indiana",38438,40.7808235,-86.3449159,
755,"Clark, Indiana",114262,38.4941217,-85.7169081,
756,"Clay, Indiana",26562,39.3864958,-87.1025862,
757,"Clinton, Indiana",32776,40.2992769,-86.4692735,
758,"Crawford, Indiana",10655,38.304425,-86.444022,
759,"Daviess, Indiana",32729,38.6776099,-87.0813484,
760,"Dearborn, Indiana",49506,39.1340338,-84.9820997,
761,"Decatur, Indiana",26524,39.2862128,-85.4943058,
762,"DeKalb, Indiana",42383,41.3991456,-85.001244,
763,"Delaware, Indiana",117074,40.2193275,-85.4040612,
764,"Dubois, Indiana",42345,38.3644324,-86.8870278,
765,"Elkhart, Indiana",201971,41.6819935,-85.9766671,
766,"Fayette, Indiana",23468,39.619235,-85.179378,
767,"Floyd, Indiana",76179,38.3176799,-85.8996295,
768,"Fountain, Indiana",16658,40.125252,-87.2497418,
769,"Franklin, Indiana",22934,39.4806056,-86.0549863,
770,"Fulton, Indiana",20500,41.0421416,-86.2875206,
771,"Gibson, Indiana",33759,38.3079744,-87.5775949,
772,"Grant, Indiana",68569,40.5114735,-85.6540606,
773,"Greene, Indiana",32726,39.0227107,-86.9958489,
774,"Hamilton, Indiana",302623,40.0749813,-86.0498885,
775,"Hancock, Indiana",71978,39.8120538,-85.7840363,
776,"Harrison, Indiana",39299,38.1816187,-86.1066917,
777,"Hendricks, Indiana",156056,39.7565309,-86.5173641,
778,"Henry, Indiana",48995,39.9297608,-85.4043542,
779,"Howard, Indiana",82982,40.4787061,-86.1350343,
780,"Huntington, Indiana",36706,40.8008286,-85.5018494,
781,"Jackson, Indiana",43705,38.9023184,-86.0650856,
782,"Jasper, Indiana",33475,41.0321808,-87.1066598,
783,"Jay, Indiana",21179,40.4370864,-85.0212356,
784,"Jefferson, Indiana",32494,38.7924112,-85.4646599,
785,"Jennings, Indiana",28000,38.9957749,-85.6359201,
786,"Johnson, Indiana",147538,39.4891804,-86.1079903,
787,"Knox, Indiana",37938,38.687009,-87.3811461,
788,"Kosciusko, Indiana",78564,41.2351957,-85.8529731,
789,"LaGrange, Indiana",38436,41.6372578,-85.4216948,
790,"Lake, Indiana",490228,41.4193829,-87.3692227,
791,"LaPorte, Indiana",111444,41.6105983,-86.7225227,
792,"Lawrence, Indiana",45704,39.8386516,-86.0252612,
793,"Madison, Indiana",130069,40.1624531,-85.7260804,
794,"Marion, Indiana",934243,40.5583739,-85.6591442,
795,"Marshall, Indiana",47107,41.322843,-86.2809625,
796,"Martin, Indiana",10203,38.6705579,-86.8022436,
797,"Miami, Indiana",35954,40.7454905,-86.0639451,
798,"Monroe, Indiana",143339,39.1294237,-86.5187646,
799,"Montgomery, Indiana",38146,40.0361447,-86.9007083,
800,"Morgan, Indiana",69693,39.4665575,-86.4556794,
801,"Newton, Indiana",14156,40.939576,-87.3966953,
802,"Noble, Indiana",47618,41.3990708,-85.4193348,
803,"Ohio, Indiana",6035,38.9480496,-84.9581728,
804,"Orange, Indiana",19626,38.5421361,-86.4953216,
805,"Owen, Indiana",20969,39.2984518,-86.8508562,
806,"Parke, Indiana",17233,39.7686321,-87.2158436,
807,"Perry, Indiana",19454,38.0893386,-86.632911,
808,"Pike, Indiana",12624,38.4159433,-87.214144,
809,"Porter, Indiana",167076,41.4457155,-87.0724971,
810,"Posey, Indiana",25540,38.0145359,-87.8543645,
811,"Pulaski, Indiana",12967,41.031393,-86.6990692,
812,"Putnam, Indiana",37618,39.6666195,-86.8374032,
813,"Randolph, Indiana",25384,40.1560108,-85.011566,
814,"Ripley, Indiana",28497,39.0846316,-85.2691784,
815,"Rush, Indiana",16892,39.6220357,-85.4731911,
816,"Scott, Indiana",23712,38.6727039,-85.7444145,
817,"Shelby, Indiana",44579,39.493485,-85.8190596,
818,"Spencer, Indiana",20801,38.0288806,-86.9976446,
819,"Starke, Indiana",23074,41.2753164,-86.6457565,
820,"Steuben, Indiana",34308,41.6414101,-85.0023642,
821,"St. Joseph, Indiana",267618,41.5941578,-86.2787334,
822,"Sullivan, Indiana",21050,39.0492722,-87.4172644,
823,"Switzerland, Indiana",10452,38.8249258,-85.0373975,
824,"Tippecanoe, Indiana",183074,40.3916066,-86.8879689,
825,"Tipton, Indiana",15415,40.2899154,-86.058442,
826,"Union, Indiana",7246,39.6196086,-84.9292376,
827,"Vanderburgh, Indiana",182006,38.0461185,-87.5806553,
828,"Vermillion, Indiana",15693,39.8763626,-87.4635672,
829,"Vigo, Indiana",108175,39.4174652,-87.3974269,
830,"Wabash, Indiana",32252,40.8065352,-85.7833563,
831,"Warren, Indiana",8352,40.3424546,-87.3564255,
832,"Warrick, Indiana",61149,38.0906065,-87.2758933,
833,"Washington, Indiana",27878,38.6592152,-87.172789,
834,"Wayne, Indiana",67671,39.8638778,-85.0198586,
835,"Wells, Indiana",27862,40.7013353,-85.2116102,
836,"White, Indiana",24453,40.7422434,-86.8713913,
837,"Whitley, Indiana",33403,41.1238216,-85.5035187,
838,"Adair, Iowa",7454,41.3127814,-94.4953303,
839,"Adams, Iowa",3875,41.0161621,-94.6850186,
840,"Allamakee, Iowa",14038,43.2961731,-91.3961856,
841,"Appanoose, Iowa",12661,40.7455904,-92.8649061,
842,"Audubon, Iowa",5794,41.670205,-94.9106526,
843,"Benton, Iowa",25680,42.0599693,-92.0776319,
844,"Black Hawk, Iowa",132897,42.4607526,-92.3030235,
845,"Boone, Iowa",26433,42.0171798,-93.9254114,
846,"Bremer, Iowa",24721,42.7669649,-92.3099856,
847,"Buchanan, Iowa",21038,42.4634928,-91.8449198,
848,"Buena Vista, Iowa",20578,42.7445814,-95.1127525,
849,"Butler, Iowa",15006,42.7336512,-92.7819493,
850,"Calhoun, Iowa",9866,42.3808184,-94.6332459,
851,"Carroll, Iowa",20562,42.0193628,-94.860335,
852,"Cass, Iowa",13448,41.3122834,-94.9215151,
853,"Cedar, Iowa",18411,41.7608608,-91.1263198,
854,"Cerro Gordo, Iowa",43254,43.0742443,-93.2548746,
855,"Cherokee, Iowa",11836,42.7247968,-95.6249803,
856,"Chickasaw, Iowa",12264,43.05994,-92.316679,
857,"Clarke, Iowa",9217,41.0152092,-93.7842976,
858,"Clay, Iowa",16515,43.0809373,-95.1407762,
859,"Clayton, Iowa",17692,42.8547706,-91.3667151,
860,"Clinton, Iowa",48051,41.8444735,-90.1887379,
861,"Crawford, Iowa",17228,42.020579,-95.3811884,
862,"Dallas, Iowa",77400,41.6744179,-94.0394437,
863,"Davis, Iowa",8781,40.7474784,-92.3965311,
864,"Decatur, Iowa",8263,40.7418231,-93.7994193,
865,"Delaware, Iowa",17398,42.4663805,-91.3621282,
866,"Des Moines, Iowa",40255,41.5910641,-93.6037149,
867,"Dickinson, Iowa",16935,43.3753018,-95.1654279,
868,"Dubuque, Iowa",96370,42.5006217,-90.6647967,
869,"Emmet, Iowa",9990,43.3707528,-94.6749933,
870,"Fayette, Iowa",20343,42.8420766,-91.850265,
871,"Floyd, Iowa",16077,43.0587894,-92.7830539,
872,"Franklin, Iowa",10436,42.7285907,-93.2513168,
873,"Fremont, Iowa",7022,40.7345943,-95.5924782,
874,"Greene, Iowa",9200,42.0182893,-94.4005864,
875,"Grundy, Iowa",12375,42.4132701,-92.7808666,
876,"Guthrie, Iowa",10722,41.6721976,-94.4985983,
877,"Hamilton, Iowa",15117,42.382945,-93.7083849,
878,"Hancock, Iowa",11027,43.0847702,-93.7363674,
879,"Hardin, Iowa",17311,42.3840463,-93.2293918,
880,"Harrison, Iowa",14324,41.6659155,-95.7976315,
881,"Henry, Iowa",20217,40.9778301,-91.5511282,
882,"Howard, Iowa",9449,43.3353641,-92.3230007,
883,"Humboldt, Iowa",9640,42.7756032,-94.1956133,
884,"Ida, Iowa",7042,42.3788371,-95.4949407,
885,"Iowa, Iowa",16375,41.683983,-92.0612268,
886,"Jackson, Iowa",19482,42.1420382,-90.5480067,
887,"Jasper, Iowa",36872,41.6791308,-93.0647786,
888,"Jefferson, Iowa",17325,41.0132921,-91.9720305,
889,"Johnson, Iowa",142287,41.6861834,-91.6061124,
890,"Jones, Iowa",20454,42.1081969,-91.1427196,
891,"Keokuk, Iowa",10231,40.3972664,-91.384874,
892,"Kossuth, Iowa",15222,43.1825351,-94.209098,
893,"Lee, Iowa",35286,40.6524894,-91.507313,
894,"Linn, Iowa",217751,42.0631825,-91.6037932,
895,"Louisa, Iowa",11161,41.206668,-91.2683976,
896,"Lucas, Iowa",8701,41.0147422,-93.3427643,
897,"Lyon, Iowa",11683,43.3747071,-96.2081917,
898,"Madison, Iowa",15609,41.3133406,-94.0167968,
899,"Mahaska, Iowa",22370,41.314939,-92.6489935,
900,"Marion, Iowa",33365,42.0341658,-91.5976773,
901,"Marshall, Iowa",40866,42.0378125,-92.9915704,
902,"Mills, Iowa",14831,41.0171392,-95.6087477,
903,"Mitchell, Iowa",10779,43.342033,-92.7840209,
904,"Monona, Iowa",8996,42.0218737,-95.9356631,
905,"Monroe, Iowa",8001,41.0142519,-92.8792544,
906,"Montgomery, Iowa",10421,41.0166807,-95.1753285,
907,"Muscatine, Iowa",42903,41.424473,-91.0432051,
908,"O'Brien, Iowa",14056,43.0755779,-95.6277063,
909,"Osceola, Iowa",6218,43.3684613,-95.6299944,
910,"Page, Iowa",15496,40.736337,-95.1602396,
911,"Palo Alto, Iowa",9099,43.0762829,-94.6625047,
912,"Plymouth, Iowa",24874,42.7369124,-96.2213607,
913,"Pocahontas, Iowa",7138,42.7262681,-94.6477383,
914,"Polk, Iowa",459862,41.6765808,-93.5921448,
915,"Pottawattamie, Iowa",93128,41.3115686,-95.5331269,
916,"Poweshiek, Iowa",18668,41.6816512,-92.5435034,
917,"Ringgold, Iowa",5051,40.7399875,-94.2547473,
918,"Sac, Iowa",10035,42.3797854,-95.0825306,
919,"Scott, Iowa",171387,41.6251843,-90.6164201,
920,"Shelby, Iowa",11948,41.668243,-95.3163623,
921,"Sioux, Iowa",34681,43.0574079,-96.1602368,
922,"Story, Iowa",94073,42.0161612,-93.489194,
923,"Tama, Iowa",17451,42.0568108,-92.5433918,
924,"Taylor, Iowa",6143,40.738254,-94.6847413,
925,"Union, Iowa",12516,41.015699,-94.2472694,
926,"Van Buren, Iowa",7468,40.749202,-91.9689529,
927,"Wapello, Iowa",35212,41.0137597,-92.4140217,
928,"Warren, Iowa",47956,41.3138645,-93.5685324,
929,"Washington, Iowa",22070,41.3160082,-91.7340327,
930,"Wayne, Iowa",6395,40.7436612,-93.343458,
931,"Webster, Iowa",36955,42.4326072,-94.184316,
932,"Winnebago, Iowa",10559,43.3747879,-93.7316088,
933,"Winneshiek, Iowa",20768,43.2677179,-91.8563139,
934,"Woodbury, Iowa",102271,42.3775361,-96.0607187,
